temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions_Clear,conditions_Overcast,conditions_Partly_cloudy,conditions_Rain_overcast,conditions_Rain_partly_cloudy,conditions_Snow_overcast,conditions_Snow_rain_overcast,preciptype_no_precipitation,preciptype_rain,preciptype_rain_and_snow,preciptype_snow
35.1,24.6,25.1,66.43,0.0,0,0.0,0.0,18.2,270.0,1020.4,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.0,25.4,25.1,66.76,0.0,0,0.0,0.0,15.2,269.0,1020.9,99.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.0,23.9,26.1,69.52,0.0,0,0.0,0.0,20.4,269.0,1022.0,91.3,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
35.8,26.0,26.2,67.62,0.0,0,0.0,0.0,16.4,261.0,1022.7,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
35.8,26.5,26.1,67.36,0.0,0,0.0,0.0,15.1,251.0,1023.7,89.1,9.9,1.0,0,0,0,1,0,0,0,0,1,0,0,0
35.8,25.5,26.2,67.6,0.0,0,0.0,0.0,18.1,251.0,1024.7,81.4,9.9,20.0,0,0,0,1,0,0,0,0,1,0,0,0
37.0,27.1,27.1,66.97,0.0,0,0.0,0.0,18.0,260.0,1025.7,48.7,9.9,92.0,1,0,0,1,0,0,0,0,1,0,0,0
37.3,26.4,27.2,66.41,0.0,0,0.0,0.0,22.5,252.0,1026.6,89.1,9.9,120.0,1,0,0,1,0,0,0,0,1,0,0,0
39.2,31.0,28.2,64.5,0.0,0,0.0,0.0,14.4,271.0,1027.5,89.9,9.9,157.0,2,0,0,1,0,0,0,0,1,0,0,0
41.1,32.5,28.2,59.82,0.0,0,0.0,0.0,17.4,271.0,1027.6,99.9,9.9,157.0,2,0,1,0,0,0,0,0,1,0,0,0
42.2,34.3,29.1,59.49,0.0,0,0.0,0.0,16.3,280.0,1027.8,90.0,9.9,374.0,4,0,0,1,0,0,0,0,1,0,0,0
42.1,33.9,27.0,54.79,0.0,0,0.0,0.0,17.2,299.0,1028.5,89.1,9.9,112.0,1,0,0,1,0,0,0,0,1,0,0,0
41.1,33.3,27.1,57.28,0.0,0,0.0,0.0,14.7,281.0,1029.0,85.1,9.9,142.0,1,0,0,1,0,0,0,0,1,0,0,0
40.8,33.7,28.0,59.97,0.0,0,0.0,0.0,12.6,271.0,1029.4,52.8,9.9,51.0,1,0,0,1,0,0,0,0,1,0,0,0
39.8,34.9,27.1,60.1,0.0,0,0.0,0.0,7.1,297.0,1029.8,52.8,9.9,15.0,0,0,0,1,0,0,0,0,1,0,0,0
39.7,33.9,28.1,62.96,0.0,0,0.0,0.0,8.6,253.0,1030.7,88.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
38.0,31.1,28.2,67.68,0.0,0,0.0,0.0,9.9,278.0,1031.2,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.9,32.5,29.8,72.41,0.0,0,0.0,0.0,7.1,269.0,1031.6,88.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
38.8,32.6,29.0,67.57,0.0,0,0.0,0.0,9.1,279.0,1031.9,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
37.2,32.3,27.0,66.38,0.0,0,0.0,0.0,6.1,287.0,1032.1,55.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
35.8,30.9,26.0,67.22,0.0,0,0.0,0.0,5.9,301.0,1031.8,28.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,18.3,25.1,85.13,0.0,0,0.0,0.0,13.6,331.0,1017.9,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,20.5,25.0,84.77,0.0,0,0.0,0.0,9.1,322.0,1018.7,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
29.1,20.0,24.1,81.41,0.0,0,0.0,0.0,10.2,340.0,1019.3,100.0,8.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,20.0,23.0,78.21,0.0,0,0.0,0.0,10.1,340.0,1020.8,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.2,17.4,22.0,77.27,0.0,0,0.0,0.0,13.3,331.0,1021.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,21.0,21.9,74.53,0.0,0,0.0,0.0,8.2,331.0,1022.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.2,19.5,21.9,76.89,0.0,0,0.0,0.0,9.0,341.0,1023.1,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.2,18.5,21.8,76.81,0.0,0,0.0,0.0,10.9,340.0,1024.2,100.0,9.9,0.6,0,0,1,0,0,0,0,0,1,0,0,0
28.2,19.0,21.7,76.55,0.0,0,0.0,0.0,10.0,341.0,1024.8,100.0,9.9,5.0,0,0,1,0,0,0,0,0,1,0,0,0
28.1,20.3,20.9,74.06,0.0,0,0.38,0.38,7.8,351.0,1025.8,90.0,9.9,26.0,0,0,0,1,0,0,0,0,1,0,0,0
28.9,21.2,21.0,71.91,0.0,0,0.0,0.36,7.8,359.0,1026.2,100.0,9.9,71.0,1,0,1,0,0,0,0,0,1,0,0,0
29.0,20.4,21.9,74.61,0.0,0,0.0,0.34,9.3,341.0,1026.4,90.0,9.3,93.0,1,0,0,1,0,0,0,0,1,0,0,0
28.9,20.0,21.9,74.56,0.0,0,0.0,0.33,10.0,323.0,1026.3,100.0,8.2,87.0,1,0,1,0,0,0,0,0,1,0,0,0
29.0,20.5,21.8,74.23,0.0,0,0.0,0.31,9.0,339.0,1026.0,90.0,9.8,114.0,1,0,0,1,0,0,0,0,1,0,0,0
29.0,20.2,20.8,71.18,0.0,0,0.0,0.3,9.6,313.0,1026.3,89.1,9.9,93.0,1,0,0,1,0,0,0,0,1,0,0,0
29.0,21.0,19.0,65.96,0.0,0,0.0,0.28,8.2,333.0,1026.3,88.9,9.9,68.0,1,0,0,1,0,0,0,0,1,0,0,0
28.9,21.2,19.0,66.07,0.0,0,0.0,0.26,7.8,340.0,1026.6,49.4,9.9,44.0,0,0,0,1,0,0,0,0,1,0,0,0
26.8,19.5,17.9,68.62,0.0,0,0.0,0.25,6.7,329.0,1027.8,47.4,9.9,9.0,0,0,0,1,0,0,0,0,1,0,0,0
25.8,25.8,17.1,69.23,0.0,0,0.0,0.23,0.0,359.0,1028.2,24.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
25.7,25.7,17.1,69.35,0.0,0,0.0,0.21,0.3,338.0,1028.1,25.7,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
24.7,24.7,17.9,74.75,0.0,0,0.0,0.2,0.1,355.0,1028.0,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
23.9,23.9,17.8,77.27,0.0,0,0.0,0.18,0.1,358.0,1028.3,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
22.7,18.8,17.0,78.35,0.0,0,0.0,0.16,3.0,159.0,1028.2,0.0,9.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0
21.6,17.4,16.9,81.85,0.0,0,0.0,0.15,3.0,191.0,1027.7,0.0,9.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0
28.9,20.7,22.1,75.32,0.0,0,0.01,2.45,8.7,264.0,1014.1,100.0,9.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.8,20.7,23.0,78.86,0.0,0,0.01,2.47,8.4,281.0,1013.5,100.0,3.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
26.9,18.7,23.0,84.94,0.012,100,0.01,2.48,8.0,281.0,1013.0,100.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,1
26.8,17.6,20.7,77.44,0.01,100,0.01,2.49,9.6,300.0,1013.2,100.0,8.7,0.0,0,0,0,0,0,0,1,0,0,0,0,1
26.8,19.8,18.0,68.83,0.0,0,0.01,2.5,6.3,282.0,1013.1,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
25.9,17.2,17.1,68.86,0.0,0,0.01,2.51,8.4,263.0,1013.8,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
25.9,15.8,16.3,66.43,0.0,0,0.01,2.52,10.7,272.0,1015.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,13.7,16.3,68.99,0.0,0,0.01,2.53,12.6,284.0,1016.0,100.0,9.9,4.6,0,0,1,0,0,0,0,0,1,0,0,0
24.9,16.4,16.9,71.32,0.0,0,0.01,2.55,7.7,285.0,1017.0,100.0,8.7,12.0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,11.8,15.1,68.44,0.0,0,0.0,1.6,13.9,329.0,1018.3,90.0,5.4,64.0,1,0,0,1,0,0,0,0,1,0,0,0
24.0,12.9,14.0,65.12,0.0,0,0.0,1.6,11.6,321.0,1019.4,100.0,8.8,125.0,1,0,1,0,0,0,0,0,1,0,0,0
24.0,11.8,12.7,61.61,0.0,0,0.0,1.6,13.9,292.0,1019.9,100.0,8.8,195.0,2,0,1,0,0,0,0,0,1,0,0,0
24.8,12.9,11.2,55.56,0.0,0,0.0,1.6,13.8,290.0,1019.9,90.0,9.9,289.0,3,0,0,1,0,0,0,0,1,0,0,0
24.1,11.6,11.4,57.73,0.0,0,0.0,1.6,14.9,298.0,1020.1,90.0,9.9,231.0,2,0,0,1,0,0,0,0,1,0,0,0
24.9,14.1,12.1,57.58,0.0,0,0.0,1.6,11.6,262.0,1020.3,90.0,9.9,185.0,2,0,0,1,0,0,0,0,1,0,0,0
24.2,13.8,11.1,57.09,0.0,0,0.0,1.6,10.4,271.0,1020.0,100.0,9.9,119.0,1,0,1,0,0,0,0,0,1,0,0,0
24.1,14.9,12.0,59.42,0.0,0,0.0,1.6,8.6,279.0,1019.9,95.9,9.9,52.0,1,0,1,0,0,0,0,0,1,0,0,0
24.0,15.1,12.9,62.09,0.0,0,0.0,1.6,8.1,269.0,1018.8,99.0,9.9,21.0,0,0,1,0,0,0,0,0,1,0,0,0
24.1,15.9,14.0,64.77,0.0,0,0.0,1.6,7.1,258.0,1017.6,100.0,8.8,1.0,0,0,1,0,0,0,0,0,1,0,0,0
24.8,16.7,15.0,65.87,0.0,0,0.0,1.6,7.2,257.0,1017.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
24.8,13.7,15.2,66.24,0.0,0,0.0,1.6,12.1,214.0,1016.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
24.1,10.6,16.0,70.68,0.0,0,0.0,1.6,17.3,201.0,1016.3,100.0,4.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
24.2,10.6,13.4,62.95,0.0,0,0.0,1.6,17.7,201.0,1014.9,100.0,9.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
23.2,9.8,13.3,65.44,0.0,0,0.0,1.6,16.1,200.0,1013.0,89.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
24.0,14.8,15.3,68.79,0.0,0,0.0,10.77,8.5,270.0,1021.6,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
23.9,14.9,17.1,74.72,0.0,0,0.0,10.76,8.2,260.0,1021.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
22.8,12.2,17.9,81.2,0.0,0,0.0,10.75,10.2,251.0,1021.7,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
22.9,11.7,17.2,78.41,0.0,0,0.0,10.75,11.3,260.0,1021.5,100.0,9.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
22.9,12.1,18.0,81.2,0.0,0,0.0,10.74,10.5,260.0,1021.4,100.0,6.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
21.7,10.6,18.0,85.48,0.0,0,0.0,10.73,10.5,261.0,1021.4,100.0,6.1,0.0,0,0,1,0,0,0,0,0,1,0,0,0
21.7,10.1,17.1,82.22,0.0,0,0.0,10.72,11.3,269.0,1021.7,100.0,5.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
21.7,10.8,17.1,82.26,0.0,0,0.0,10.71,10.2,269.0,1021.8,100.0,4.2,7.0,0,0,1,0,0,0,0,0,1,0,0,0
21.6,12.6,17.0,82.22,0.0,0,0.0,10.7,7.4,269.0,1022.2,89.1,8.4,39.0,0,0,0,1,0,0,0,0,1,0,0,0
21.8,10.8,16.3,78.79,0.0,0,0.04,10.74,10.6,251.0,1022.8,90.0,9.2,92.0,1,0,0,1,0,0,0,0,1,0,0,0
22.9,12.7,17.2,78.33,0.0,0,0.04,10.78,9.7,234.0,1022.9,100.0,8.0,185.0,2,0,1,0,0,0,0,0,1,0,0,0
24.0,13.9,19.0,81.15,0.011,100,0.04,10.82,9.7,269.0,1023.1,100.0,1.3,255.0,3,0,0,0,0,0,1,0,0,0,0,1
25.0,14.1,17.9,74.0,0.0,0,0.04,10.86,11.7,261.0,1023.5,100.0,2.3,348.0,3,0,1,0,0,0,0,0,1,0,0,0
25.1,14.2,17.9,73.74,0.0,0,0.04,10.9,11.7,270.0,1023.6,99.1,4.1,601.0,6,0,1,0,0,0,0,0,1,0,0,0
25.1,13.2,17.2,71.55,0.0,0,0.04,10.94,13.9,242.0,1023.6,89.1,9.6,516.0,5,0,0,1,0,0,0,0,1,0,0,0
26.0,13.8,17.1,68.8,0.0,0,0.04,10.98,15.1,260.0,1024.0,90.0,9.7,350.0,4,0,0,1,0,0,0,0,1,0,0,0
25.1,11.9,17.1,71.35,0.0,0,0.04,11.02,17.2,251.0,1024.5,89.1,9.6,264.0,3,0,0,1,0,0,0,0,1,0,0,0
25.1,12.2,16.2,68.55,0.0,0,0.04,11.06,16.2,250.0,1025.0,90.0,9.6,121.0,1,0,0,1,0,0,0,0,1,0,0,0
24.2,10.6,15.4,68.75,0.0,0,0.04,11.1,17.3,251.0,1025.9,55.0,9.3,30.0,0,0,0,1,0,0,0,0,1,0,0,0
24.1,12.6,16.2,71.57,0.0,0,0.04,11.14,12.5,262.0,1027.0,100.0,4.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
23.0,10.9,15.3,71.99,0.0,0,0.04,11.18,13.0,270.0,1027.8,89.1,6.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
23.9,11.2,15.3,69.12,0.0,0,0.04,11.22,15.2,270.0,1028.3,89.9,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
22.6,10.1,15.0,72.08,0.0,0,0.04,11.26,13.8,270.0,1029.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
21.3,11.1,13.8,72.48,0.0,0,0.04,11.3,9.1,260.0,1030.0,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
28.4,22.3,20.6,72.11,0.0,0,0.0,0.0,5.6,221.0,1033.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
26.6,18.5,19.2,73.02,0.0,0,0.0,0.0,7.7,221.0,1034.1,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
26.7,17.8,19.3,73.51,0.0,0,0.0,0.0,8.9,230.0,1034.2,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
26.7,19.4,19.3,73.22,0.0,0,0.0,0.0,6.7,231.0,1034.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
26.6,18.4,19.4,73.81,0.0,0,0.0,0.0,7.8,212.0,1034.4,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
26.5,18.3,17.8,69.23,0.0,0,0.0,0.0,7.8,211.0,1034.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
25.0,17.2,16.3,69.22,0.0,0,0.0,0.0,6.8,211.0,1035.1,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
24.9,17.2,17.9,74.23,0.0,0,0.0,0.0,6.7,213.0,1035.4,24.6,9.9,33.7,0,0,0,1,0,0,0,0,1,0,0,0
26.6,18.4,18.2,70.14,0.0,0,0.0,0.0,7.9,210.0,1035.9,24.6,9.9,27.0,0,0,0,1,0,0,0,0,1,0,0,0
32.0,24.9,18.6,57.27,0.0,0,0.0,0.0,8.0,223.0,1036.2,24.6,9.9,168.0,2,0,0,1,0,0,0,0,1,0,0,0
37.4,29.9,16.9,42.91,0.0,0,0.0,0.0,11.1,231.0,1036.2,24.6,9.9,442.0,4,0,0,1,0,0,0,0,1,0,0,0
39.7,33.7,18.4,41.87,0.0,0,0.0,0.0,9.0,239.0,1036.4,24.6,9.9,603.0,6,0,0,1,0,0,0,0,1,0,0,0
41.7,36.2,19.8,41.2,0.0,0,0.0,0.0,9.0,231.0,1036.4,24.6,9.9,721.0,7,0,0,1,0,0,0,0,1,0,0,0
45.2,40.4,19.8,36.0,0.0,0,0.0,0.0,9.1,238.0,1036.0,24.6,9.9,782.0,8,0,0,1,0,0,0,0,1,0,0,0
46.9,41.7,20.0,34.14,0.0,0,0.0,0.0,11.2,229.0,1035.7,24.6,9.9,785.0,8,0,0,1,0,0,0,0,1,0,0,0
48.6,43.9,18.5,29.99,0.0,0,0.0,0.0,11.1,247.0,1034.7,24.6,9.9,726.0,7,0,0,1,0,0,0,0,1,0,0,0
50.2,50.2,16.8,26.18,0.0,0,0.0,0.0,10.0,238.0,1034.4,24.6,9.9,617.0,6,0,0,1,0,0,0,0,1,0,0,0
50.3,50.3,16.5,25.75,0.0,0,0.0,0.0,10.0,229.0,1033.7,24.6,9.9,393.0,4,0,0,1,0,0,0,0,1,0,0,0
48.6,44.2,14.6,25.28,0.0,0,0.0,0.0,10.2,228.0,1033.7,0.0,9.9,72.0,1,1,0,0,0,0,0,0,1,0,0,0
46.6,42.5,12.7,25.09,0.0,0,0.0,0.0,8.1,228.0,1033.7,0.0,9.9,26.0,0,1,0,0,0,0,0,0,1,0,0,0
44.5,42.9,12.6,27.02,0.0,0,0.0,0.0,3.6,227.0,1033.7,0.0,9.9,7.0,0,1,0,0,0,0,0,0,1,0,0,0
40.8,36.9,15.7,35.62,0.0,0,0.0,0.0,5.8,200.0,1033.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
39.0,36.7,15.9,38.57,0.0,0,0.0,0.0,3.5,200.0,1033.7,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
38.7,34.8,14.3,36.48,0.0,0,0.0,0.0,5.2,158.0,1033.6,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
48.5,45.2,42.2,78.65,0.012,100,0.0,0.0,7.6,253.0,1009.5,100.0,9.8,0.0,0,0,0,0,1,0,0,0,0,1,0,0
47.5,47.5,43.7,86.66,0.023,100,0.0,0.0,1.5,351.0,1009.7,100.0,8.5,0.0,0,0,0,0,1,0,0,0,0,1,0,0
43.0,35.7,38.2,82.98,0.045,100,0.0,0.0,14.8,288.0,1010.3,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
40.9,33.8,37.3,86.78,0.047,100,0.0,0.0,12.6,258.0,1010.8,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
40.9,33.6,36.1,83.0,0.035,100,0.0,0.0,13.0,247.0,1011.2,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
39.8,31.7,35.2,83.31,0.032,100,0.0,0.0,14.7,249.0,1011.3,100.0,9.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0
39.8,31.0,35.9,85.81,0.0,0,0.0,0.0,16.7,240.0,1011.3,99.0,9.9,5.5,0,0,1,0,0,0,0,0,1,0,0,0
39.8,30.5,35.7,85.18,0.0,0,0.0,0.0,19.0,244.0,1012.1,98.9,9.9,18.0,0,0,1,0,0,0,0,0,1,0,0,0
40.8,33.2,30.9,67.62,0.0,0,0.0,0.0,13.8,261.0,1013.2,81.4,9.9,54.0,1,0,0,1,0,0,0,0,1,0,0,0
42.0,34.5,29.3,60.29,0.0,0,0.16,0.16,14.9,261.0,1013.6,83.6,9.9,254.0,3,0,0,1,0,0,0,0,1,0,0,0
43.0,34.5,29.1,57.84,0.0,0,0.16,0.33,19.6,243.0,1013.8,99.9,9.9,360.0,4,0,1,0,0,0,0,0,1,0,0,0
42.1,33.9,31.7,66.56,0.0,0,0.16,0.49,17.1,234.0,1014.5,100.0,9.9,194.0,2,0,1,0,0,0,0,0,1,0,0,0
43.2,36.0,30.7,61.25,0.0,0,0.16,0.66,14.4,242.0,1015.3,100.0,9.9,283.0,3,0,1,0,0,0,0,0,1,0,0,0
44.0,35.6,30.4,58.42,0.0,0,0.16,0.82,20.7,243.0,1015.0,100.0,9.9,359.0,4,0,1,0,0,0,0,0,1,0,0,0
43.2,34.8,29.4,58.13,0.0,0,0.16,0.98,19.3,234.0,1015.4,100.0,9.9,466.0,5,0,1,0,0,0,0,0,1,0,0,0
43.2,35.5,26.0,50.42,0.0,0,0.16,1.15,16.3,243.0,1015.7,100.0,9.9,320.0,3,0,1,0,0,0,0,0,1,0,0,0
42.2,34.8,25.9,52.3,0.0,0,0.16,1.31,14.2,244.0,1015.8,100.0,9.9,224.0,2,0,1,0,0,0,0,0,1,0,0,0
42.0,34.2,26.8,54.46,0.0,0,0.16,1.48,15.8,237.0,1016.0,100.0,9.9,147.0,1,0,1,0,0,0,0,0,1,0,0,0
40.5,32.8,27.5,59.44,0.0,0,0.16,1.64,13.8,240.0,1016.3,100.0,9.9,83.0,1,0,1,0,0,0,0,0,1,0,0,0
37.7,30.3,30.9,76.23,0.0,0,0.16,1.8,11.2,327.0,1016.3,100.0,9.9,27.0,0,0,1,0,0,0,0,0,1,0,0,0
36.9,29.7,30.8,78.65,0.0,0,0.16,1.97,10.2,347.0,1016.3,100.0,8.8,7.0,0,0,1,0,0,0,0,0,1,0,0,0
35.7,29.2,30.0,79.75,0.0,0,0.16,2.13,8.2,330.0,1016.3,100.0,7.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
34.8,27.3,30.0,82.37,0.0,0,0.16,2.3,9.9,349.0,1016.2,99.9,4.2,0.0,0,0,1,0,0,0,0,0,1,0,0,0
33.8,29.5,30.8,88.63,0.0,0,0.16,2.46,4.7,7.0,1015.5,100.0,8.2,0.0,0,0,1,0,0,0,0,0,1,0,0,0
69.3,69.3,48.4,47.4,0.0,0,0.0,0.0,3.1,106.0,1027.0,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
67.4,67.4,47.4,48.61,0.0,0,0.0,0.0,3.0,120.0,1026.9,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
64.7,64.7,50.1,59.16,0.0,0,0.0,0.0,6.6,119.0,1027.0,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
63.1,63.1,50.9,64.35,0.0,0,0.0,0.0,5.5,114.0,1026.9,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
62.0,62.0,49.9,64.35,0.0,0,0.0,0.0,6.1,129.0,1027.0,72.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,49.9,66.82,0.0,0,0.0,0.0,4.3,135.0,1027.2,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
60.7,60.7,50.9,70.21,0.0,0,0.0,0.0,4.2,128.0,1027.9,72.6,9.9,13.0,0,0,0,1,0,0,0,0,1,0,0,0
62.1,62.1,51.5,68.1,0.0,0,0.0,0.0,5.3,130.0,1028.2,80.1,9.9,51.0,1,0,0,1,0,0,0,0,1,0,0,0
65.9,65.9,53.1,63.33,0.0,0,0.0,0.0,5.7,172.0,1028.7,80.1,9.9,222.0,2,0,0,1,0,0,0,0,1,0,0,0
71.7,71.7,53.7,53.11,0.0,0,0.0,0.0,4.7,203.0,1029.0,80.1,9.9,380.0,4,0,0,1,0,0,0,0,1,0,0,0
78.1,78.1,55.3,45.31,0.0,0,0.0,0.0,4.7,192.0,1029.0,45.0,9.9,634.0,6,0,0,1,0,0,0,0,1,0,0,0
83.7,82.3,53.2,35.12,0.0,0,0.0,0.0,7.9,232.0,1029.0,63.6,9.9,622.0,6,0,0,1,0,0,0,0,1,0,0,0
84.7,82.7,50.4,30.65,0.0,0,0.0,0.0,7.8,237.0,1029.0,80.1,9.9,741.0,7,0,0,1,0,0,0,0,1,0,0,0
84.1,82.1,49.3,29.94,0.0,0,0.0,0.0,7.8,270.0,1028.7,80.7,9.9,789.0,8,0,0,1,0,0,0,0,1,0,0,0
87.0,84.3,49.2,27.15,0.0,0,0.0,0.0,9.8,259.0,1028.3,80.1,9.9,809.0,8,0,0,1,0,0,0,0,1,0,0,0
87.9,85.0,48.2,25.48,0.0,0,0.0,0.0,6.5,219.0,1028.0,80.4,9.9,795.0,8,0,0,1,0,0,0,0,1,0,0,0
88.8,85.6,46.7,23.4,0.0,0,0.0,0.0,9.9,279.0,1027.7,55.7,9.9,638.0,6,0,0,1,0,0,0,0,1,0,0,0
88.8,85.8,48.9,25.4,0.0,0,0.0,0.0,6.8,277.0,1027.3,55.4,9.9,546.0,5,0,0,1,0,0,0,0,1,0,0,0
88.8,85.8,49.0,25.52,0.0,0,0.0,0.0,4.8,293.0,1027.3,45.0,9.9,291.0,3,0,0,1,0,0,0,0,1,0,0,0
87.9,85.1,49.5,26.76,0.0,0,0.0,0.0,4.8,3.0,1027.2,24.6,9.9,84.0,1,0,0,1,0,0,0,0,1,0,0,0
82.6,81.7,54.0,37.35,0.0,0,0.0,0.0,6.8,73.0,1027.6,24.6,9.9,31.0,0,0,0,1,0,0,0,0,1,0,0,0
78.7,78.7,52.3,39.95,0.0,0,0.0,0.0,5.8,75.0,1027.7,24.6,9.9,7.0,0,0,0,1,0,0,0,0,1,0,0,0
76.6,76.6,52.2,42.51,0.0,0,0.0,0.0,5.5,112.0,1027.8,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
75.2,75.2,53.2,46.29,0.0,0,0.0,0.0,5.2,134.0,1027.9,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
64.1,64.1,60.9,89.17,0.0,0,0.0,0.0,8.3,201.0,1008.9,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
64.1,64.1,60.2,87.21,0.0,0,0.0,0.0,7.0,202.0,1008.9,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
62.8,62.8,59.0,87.38,0.0,0,0.0,0.0,6.8,202.0,1008.7,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,58.9,92.62,0.0,0,0.0,0.0,3.4,196.0,1008.2,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
61.0,61.0,57.8,89.21,0.0,0,0.0,0.0,3.0,202.0,1008.3,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
60.9,60.9,57.0,86.98,0.0,0,0.0,0.0,3.1,140.0,1008.3,24.6,9.9,2.5,0,0,0,1,0,0,0,0,1,0,0,0
60.0,60.0,56.9,89.54,0.0,0,0.0,0.0,3.0,137.0,1008.7,24.6,9.6,15.0,0,0,0,1,0,0,0,0,1,0,0,0
61.1,61.1,57.9,89.28,0.0,0,0.0,0.0,4.3,158.0,1008.8,24.6,9.9,88.0,1,0,0,1,0,0,0,0,1,0,0,0
65.9,65.9,60.3,82.2,0.0,0,0.0,0.0,5.7,190.0,1009.1,24.6,9.9,212.0,2,0,0,1,0,0,0,0,1,0,0,0
